review_batch,reviewed_at,epic_id,manual_label,manual_label_family,training_eligibility,cnn_score,cnn_interpretation,manual_vs_cnn_status,error_family,candidate_survivor_score,gatevetter_score,primary_depth_snr,odd_even_depth_ratio,oot_to_depth,candidate_period_count,alias_risk,trusted_period_validation,manual_reason,reason_status
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211927492,false_positive_eb_or_variable,negative,possible_future_training_example,0.7495228052139282,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.3813177943707325,,,32,period_ambiguous,false,"Broad variable-like phase structure with period ambiguity remains an EB/variable false positive, not a planet-like miss.",complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211569427,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7453151345252991,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.4013295046388537,,,27,period_ambiguous,false,Systematics-dominated raw trend with flat/noisy folded evidence and no credible repeatable transit.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211963425,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7207119464874268,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.6249592773698107,,,23,period_ambiguous,false,Low-SNR noisy period-ambiguous feature with weak event support; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211874676,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7966220378875732,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.47848,0.35,0.5937008336733182,,,33,period_ambiguous,false,Raw trend/systematics dominate and the folded/event-stack views do not show a reliable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211406539,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8093392848968506,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.484203,0.35,0.4339166158397993,,,33,period_ambiguous,false,Noisy period-ambiguous packet with isolated dip-like structure and inconsistent event support.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211695616,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7382837533950806,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.452228,0.35,1.543753792181083,,,25,period_ambiguous,false,Long-period ambiguous low-SNR packet with no convincing repeatable transit evidence.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211746807,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7439822554588318,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.454792,0.35,0.9422475213797549,,,30,period_ambiguous,false,Noisy folded structure and ambiguous event-stack behavior do not recover a candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211685798,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9926196932792664,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.566679,0.35,0.2345814112380924,,,32,period_ambiguous,false,High-CNN but very shallow noisy period-ambiguous packet with no reliable candidate-like transit.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211890606,variable_or_possible_eb,negative,possible_future_training_example,0.548751950263977,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.573824,0.55,4.237337817128167,0.946153808251405,0.35369918032561426,13,low,true,Broad EB/variable-like folded morphology with raw modulation; not a clean candidate-like hold.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211751400,variable_or_possible_eb,negative,possible_future_training_example,0.7289129495620728,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.368011,0.05,-0.7725304039490827,,,30,period_ambiguous,false,Period-ambiguous broad phase structure and odd/even unavailable context are variable-like rather than transit-like.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211974687,false_positive_eb_or_variable,negative,possible_future_training_example,0.868960976600647,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,2.4466462779936813,,,30,period_ambiguous,false,Strong coherent EB/variable morphology with broad primary/secondary phase structure; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211927964,reject_as_noise_or_artifact,negative,possible_future_training_example,0.770896315574646,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.6400598261408745,,,26,period_ambiguous,false,Systematics-dominated raw trend with nearly flat folded views and no reliable transit recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_212066407,false_positive_eb_or_variable,negative,possible_future_training_example,0.7210341095924377,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.7033249898577183,0.8897723637982162,0.8374872184689504,17,low,true,Low-SNR dip in false-positive context with OOT/secondary concerns; no candidate-like rescue.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211713182,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7153921127319336,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.1234178618359356,,,32,period_ambiguous,false,Large raw variability and an isolated sparse dip without reliable repeatable event support.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211958946,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7673404812812805,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.4678080861460802,,,31,period_ambiguous,false,Trend/systematics-dominated packet with flat noisy folded evidence and no missed transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211527790,false_positive_eb_or_variable,negative,possible_future_training_example,0.8121905326843262,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.485486,0.35,2.6360277975273876,,,29,period_ambiguous,false,Large raw stellar variability and a period-ambiguous narrow feature are EB/variable false-positive context.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211949473,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7996895909309387,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.47986,0.35,0.6121846614828871,,,30,period_ambiguous,false,Noisy period-ambiguous folded feature with weak event-stack support; reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211376339,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7548007369041443,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.45966,0.35,0.6107397941807448,,,26,period_ambiguous,false,Weak flat/noisy period-ambiguous packet with no coherent candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211506325,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7421579957008362,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.453971,0.35,0.8836258651264622,,,31,period_ambiguous,false,Noisy low-SNR folded structure and period ambiguity provide no candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_14_manual_review,2026-06-23,EPIC_211373495,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7385029792785645,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.452326,0.35,0.9303543143958611,,,26,period_ambiguous,false,Sparse noisy dip in a trend-dominated packet with period ambiguity; reject sanity remains valid.,complete_codex_visual_review
