star_id,y_star,score_max,score_top10mean
EPIC_212156814,0,0.18346186,0.16681012511253357
EPIC_212156914,0,0.26377,0.22775869071483612
EPIC_212156920,0,0.25575116,0.16281208395957947
EPIC_212156926,0,0.23738092,0.19375213980674744
EPIC_212156938,1,0.20129713,0.1746356189250946
EPIC_212156945,1,0.25406003,0.19911441206932068
EPIC_212156946,0,0.22039674,0.18037207424640656
EPIC_212156992,1,0.2470531,0.2187461405992508
EPIC_212157002,0,0.22720246,0.19327948987483978
EPIC_212157058,0,0.25668317,0.22982504963874817
EPIC_212157078,0,0.2417193,0.22130271792411804
EPIC_212157079,1,0.253347,0.1840362250804901
EPIC_212157096,0,0.24152984,0.225309818983078
EPIC_212157145,1,0.2355545,0.21854910254478455
EPIC_212157230,0,0.25085226,0.20396491885185242
EPIC_212157235,0,0.2313785,0.2001202553510666
EPIC_212157262,0,0.21764432,0.19430354237556458
EPIC_212157269,0,0.26733088,0.22840754687786102
EPIC_212157301,1,0.25697103,0.19990274310112
EPIC_212157328,1,0.2520186,0.21847446262836456
EPIC_212157362,0,0.24125348,0.2221268117427826
EPIC_212157412,0,0.25785676,0.23223471641540527
EPIC_212157459,1,0.21636526,0.1808748096227646
EPIC_212157482,0,0.21635363,0.1961905062198639
EPIC_212157494,0,0.27916545,0.24117667973041534
EPIC_212157517,0,0.24731338,0.23104973137378693
EPIC_212157524,0,0.26027358,0.22478289902210236
EPIC_212157541,1,0.23599079,0.20999184250831604
EPIC_212157558,0,0.24243146,0.19358348846435547
EPIC_212157560,0,0.23766783,0.2129283845424652
EPIC_212157602,0,0.21340148,0.1814211905002594
EPIC_212157608,0,0.2555582,0.22962307929992676
EPIC_212157665,0,0.25897065,0.2445167750120163
EPIC_212157678,0,0.2591498,0.22167626023292542
EPIC_212157821,0,0.27260786,0.2372245490550995
EPIC_212157841,0,0.24227872,0.2071562111377716
EPIC_212157846,0,0.25721282,0.2234533280134201
EPIC_212157850,1,0.23538144,0.2167028933763504
EPIC_212157852,0,0.22272873,0.19815748929977417
EPIC_212157872,0,0.2516446,0.23410382866859436
EPIC_212157951,0,0.21671453,0.2092115879058838
EPIC_212157963,0,0.23838219,0.19702976942062378
EPIC_212157980,0,0.25853765,0.23194818198680878
EPIC_212157989,0,0.23449956,0.21951095759868622
EPIC_212158001,0,0.28634495,0.23509235680103302
EPIC_212158034,0,0.26428413,0.21247610449790955
EPIC_212158048,0,0.24485044,0.208907812833786
EPIC_212158074,0,0.2200961,0.1915965974330902
EPIC_212158082,1,0.21133189,0.18385714292526245
EPIC_212158112,1,0.2435349,0.20918288826942444
EPIC_212158137,0,0.22548832,0.19733554124832153
EPIC_212158207,1,0.25700033,0.20284977555274963
EPIC_212158216,1,0.23749489,0.20253917574882507
EPIC_212158225,0,0.19516365,0.152833491563797
EPIC_212158344,0,0.2589221,0.2200741022825241
EPIC_212158359,1,0.27332243,0.25637227296829224
EPIC_212158378,0,0.21521737,0.18977239727973938
EPIC_212158547,0,0.16302505,0.14488792419433594
EPIC_212158564,1,0.2497955,0.22235950827598572
EPIC_212158569,0,0.25897568,0.2278634011745453
EPIC_212158605,0,0.20038947,0.1875058114528656
EPIC_212158627,0,0.2523999,0.21774306893348694
EPIC_212158629,0,0.23002945,0.19625362753868103
EPIC_212158631,0,0.23202968,0.2023768424987793
EPIC_212158683,0,0.2394916,0.21793439984321594
EPIC_212158720,0,0.24271424,0.2130066454410553
EPIC_212158743,0,0.24907869,0.23308642208576202
EPIC_212158768,0,0.22154452,0.1845162808895111
EPIC_212158778,0,0.27450997,0.21430082619190216
EPIC_212158790,1,0.24160743,0.218469500541687
EPIC_212158803,0,0.23977578,0.21403709053993225
EPIC_212158804,0,0.2123301,0.1914767175912857
EPIC_212158863,0,0.23037547,0.17370204627513885
EPIC_212158908,0,0.26648962,0.23813585937023163
EPIC_212158934,0,0.09344898,0.07400141656398773
EPIC_212158953,0,0.25098166,0.20682215690612793
EPIC_212158954,0,0.23809317,0.20458021759986877
EPIC_212159012,1,0.30005667,0.23900608718395233
EPIC_212159036,0,0.2299335,0.20901021361351013
EPIC_212159064,0,0.23320411,0.22036123275756836
EPIC_212159078,0,0.10385699,0.08809555321931839
EPIC_212159101,0,0.21024917,0.16758222877979279
EPIC_212159113,0,0.2110327,0.15896917879581451
EPIC_212159142,0,0.20279992,0.18970419466495514
EPIC_212159206,0,0.18878861,0.16003115475177765
EPIC_212159291,0,0.22972938,0.2103845775127411
EPIC_212159353,1,0.22163303,0.20373579859733582
EPIC_212159436,0,0.25252745,0.2120283842086792
EPIC_212159478,0,0.28411424,0.24515953660011292
EPIC_212159514,0,0.22673416,0.1934759020805359
EPIC_212159519,1,0.0696996,0.06496474146842957
EPIC_212159548,0,0.22406395,0.2115565985441208
EPIC_212159555,0,0.07377065,0.04352656751871109
EPIC_212159559,0,0.23194093,0.19938960671424866
EPIC_212159592,0,0.23534894,0.20161950588226318
EPIC_212159623,0,0.2028003,0.1703607141971588
EPIC_212159648,0,0.23279977,0.18130525946617126
EPIC_212159666,0,0.22017018,0.19979926943778992
EPIC_212159699,1,0.19542196,0.17341461777687073
EPIC_212159707,0,0.21838751,0.16452567279338837
EPIC_212159743,0,0.26512522,0.21099181473255157
EPIC_212159770,0,0.21514161,0.16873005032539368
EPIC_212159838,0,0.2661497,0.24935558438301086
EPIC_212159877,0,0.24555023,0.22430391609668732
EPIC_212159906,1,0.24187988,0.18284113705158234
EPIC_212159915,0,0.18612999,0.1675855666399002
EPIC_212159969,0,0.23751868,0.2038845270872116
EPIC_212159987,0,0.083344996,0.07886724174022675
EPIC_212160045,1,0.24251151,0.21745745837688446
EPIC_212160066,1,0.25524005,0.23477008938789368
EPIC_212160068,0,0.25623038,0.22683575749397278
EPIC_212160087,1,0.232669,0.19850124418735504
EPIC_212160096,0,0.25341448,0.2241767942905426
EPIC_212160173,0,0.21542998,0.20408828556537628
EPIC_212160183,0,0.21006662,0.19247397780418396
EPIC_212160277,0,0.23081344,0.19454173743724823
EPIC_212160292,0,0.24279243,0.21424464881420135
EPIC_212160297,0,0.2640917,0.22842192649841309
EPIC_212160317,0,0.24912241,0.23109933733940125
EPIC_212160374,0,0.21803144,0.20435480773448944
EPIC_212160391,0,0.19402726,0.17572340369224548
EPIC_212160399,0,0.25277424,0.22684255242347717
EPIC_212160442,0,0.11367728,0.10666020959615707
EPIC_212160448,0,0.2190429,0.1798037886619568
EPIC_212160477,1,0.2482272,0.23108413815498352
EPIC_212160496,0,0.27473548,0.21896767616271973
EPIC_212160523,0,0.23650092,0.20805589854717255
EPIC_212160535,0,0.23716487,0.22425071895122528
EPIC_212160538,0,0.2394482,0.20174601674079895
EPIC_212160539,0,0.21465668,0.2009797990322113
EPIC_212160557,0,0.3972683,0.3735625147819519
EPIC_212160609,0,0.24127573,0.21678932011127472
EPIC_212160617,1,0.21865839,0.1575845181941986
EPIC_212160664,0,0.23861739,0.20883066952228546
EPIC_212160731,0,0.24674894,0.2217608392238617
EPIC_212160743,0,0.27432355,0.21760573983192444
EPIC_212160795,0,0.3037553,0.2600882649421692
EPIC_212160810,1,0.29380628,0.24169254302978516
EPIC_212160836,1,0.2623898,0.2303207814693451
EPIC_212160867,0,0.2743246,0.23850905895233154
EPIC_212160889,1,0.21146972,0.18793267011642456
EPIC_212160907,1,0.21398346,0.19433529675006866
EPIC_212160911,0,0.24730097,0.2294146567583084
EPIC_212160914,0,0.24209674,0.1908383071422577
EPIC_212160923,0,0.27910495,0.22193649411201477
EPIC_212160937,1,0.27699295,0.24446621537208557
EPIC_212160945,0,0.244748,0.21865424513816833
EPIC_212160982,0,0.25729233,0.18085260689258575
EPIC_212161003,0,0.2634766,0.23041626811027527
EPIC_212161007,0,0.25863713,0.21315260231494904
EPIC_212161008,1,0.25686592,0.17690996825695038
EPIC_212161022,0,0.2950841,0.23637163639068604
EPIC_212161044,1,0.25407282,0.23345378041267395
EPIC_212161099,0,0.27678964,0.24137210845947266
EPIC_212161131,0,0.20124787,0.16908876597881317
EPIC_212161143,0,0.21474767,0.18281106650829315
EPIC_212161229,0,0.25121087,0.21895679831504822
EPIC_212161241,0,0.25383678,0.2087569683790207
EPIC_212161295,0,0.18862993,0.1658506840467453
EPIC_212161325,0,0.23811877,0.1848660409450531
EPIC_212161347,0,0.2903784,0.21083053946495056
EPIC_212161500,1,0.2764832,0.23605728149414062
EPIC_212161536,0,0.24714006,0.16801080107688904
EPIC_212161554,0,0.22770423,0.20707294344902039
EPIC_212161569,0,0.23395409,0.21602985262870789
EPIC_212161576,1,0.22771297,0.18648554384708405
EPIC_212161656,0,0.2509624,0.19785131514072418
EPIC_212161710,0,0.2097505,0.18467730283737183
EPIC_212161728,1,0.24822219,0.22724154591560364
EPIC_212161751,0,0.25069457,0.19478464126586914
EPIC_212161766,0,0.23247038,0.1971154510974884
EPIC_212161793,0,0.24198471,0.20058567821979523
EPIC_212161797,0,0.21210234,0.19597619771957397
EPIC_212161825,0,0.21590908,0.18719300627708435
EPIC_212161881,0,0.23021494,0.17429402470588684
EPIC_212161885,0,0.16344652,0.14193789660930634
EPIC_212161913,0,0.20278178,0.18711000680923462
EPIC_212161918,0,0.20720646,0.18981364369392395
EPIC_212161950,1,0.2355485,0.21456868946552277
EPIC_212161956,0,0.2544352,0.21406061947345734
EPIC_212162001,0,0.24640605,0.20687851309776306
EPIC_212162014,0,0.22138086,0.17803983390331268
EPIC_212162054,0,0.24846688,0.2397792637348175
EPIC_212162084,0,0.22909884,0.20777158439159393
EPIC_212162110,1,0.26629657,0.2217913419008255
EPIC_212162176,0,0.22739892,0.21178953349590302
EPIC_212162182,1,0.23326258,0.19048240780830383
EPIC_212162225,0,0.24505024,0.22930821776390076
EPIC_212162232,0,0.28765303,0.2365780770778656
EPIC_212162244,0,0.2687427,0.2285182774066925
EPIC_212162256,0,0.25134617,0.217264324426651
EPIC_212162267,0,0.24779858,0.21846246719360352
EPIC_212162270,1,0.22998668,0.21464912593364716
EPIC_212162280,0,0.20703946,0.1795380860567093
EPIC_212162303,0,0.20972568,0.1810189187526703
EPIC_212162369,0,0.25461897,0.2313268482685089
EPIC_212162446,0,0.23845233,0.2086532860994339
EPIC_212162449,0,0.19999413,0.19135239720344543
EPIC_212162460,0,0.2470951,0.23548026382923126
EPIC_212162464,0,0.23617375,0.21565213799476624
EPIC_212162472,0,0.27428636,0.23891262710094452
EPIC_212162482,0,0.2719498,0.2455437183380127
EPIC_212162485,0,0.27359414,0.23455682396888733
EPIC_212162487,1,0.1996038,0.17067177593708038
EPIC_212162502,1,0.23361136,0.20742373168468475
EPIC_212162569,0,0.23738365,0.21599571406841278
EPIC_212162576,0,0.21677503,0.1987481713294983
EPIC_212162615,0,0.23268032,0.21462678909301758
EPIC_212162637,0,0.2621405,0.24864239990711212
EPIC_212162695,0,0.23011066,0.19413311779499054
EPIC_212162727,0,0.2735004,0.2330518662929535
EPIC_212162746,0,0.23167573,0.2035290002822876
EPIC_212162750,0,0.19328013,0.17528583109378815
EPIC_212162772,0,0.24641794,0.18576696515083313
EPIC_212162810,0,0.21651788,0.2020111382007599
EPIC_212162924,0,0.24352719,0.22615595161914825
EPIC_212162945,1,0.20938438,0.17256636917591095
EPIC_212163009,1,0.294233,0.2700375020503998
EPIC_212163048,1,0.20941322,0.19634190201759338
EPIC_212163055,0,0.2523034,0.22813984751701355
EPIC_212163056,0,0.27573174,0.24777641892433167
EPIC_212163060,0,0.18512215,0.1685011088848114
EPIC_212163102,0,0.26712522,0.21636292338371277
EPIC_212163124,0,0.21737689,0.19017085433006287
EPIC_212163149,0,0.2632835,0.2080441415309906
EPIC_212163217,0,0.24469094,0.2184339314699173
EPIC_212163322,0,0.2523079,0.2265305072069168
EPIC_212163332,0,0.2612593,0.21271304786205292
EPIC_212163345,0,0.25754556,0.23198942840099335
EPIC_212163346,1,0.25098327,0.21997317671775818
EPIC_212163353,1,0.18629831,0.1662830412387848
EPIC_212163373,0,0.2951194,0.2584645748138428
EPIC_212163384,0,0.23268975,0.2161473035812378
EPIC_212163442,1,0.24657664,0.22351741790771484
EPIC_212163538,1,0.2053949,0.17612625658512115
EPIC_212163566,0,0.1941184,0.14415697753429413
EPIC_212163599,0,0.24102451,0.18512603640556335
EPIC_212163634,0,0.22126497,0.19698604941368103
EPIC_212163677,0,0.2050268,0.18071892857551575
EPIC_212163696,1,0.21838157,0.18957969546318054
EPIC_212163713,0,0.27012572,0.2449461668729782
EPIC_212163720,0,0.27127284,0.22202511131763458
EPIC_212163753,0,0.20854667,0.19579964876174927
EPIC_212163755,0,0.241649,0.21733205020427704
EPIC_212163809,0,0.23189957,0.20483922958374023
EPIC_212163820,1,0.17504378,0.16056516766548157
EPIC_212163823,0,0.19724332,0.1788044273853302
EPIC_212163869,0,0.25465366,0.1949443519115448
EPIC_212163872,0,0.2331759,0.2163909673690796
EPIC_212163881,1,0.21392697,0.19918200373649597
EPIC_212163888,1,0.21248457,0.19463635981082916
EPIC_212163918,0,0.26498562,0.2049521952867508
EPIC_212163937,0,0.2529086,0.23204541206359863
EPIC_212163973,0,0.24518709,0.22983524203300476
EPIC_212164024,0,0.25973466,0.22719955444335938
EPIC_212164039,0,0.22724839,0.19861865043640137
EPIC_212164043,0,0.25357562,0.22793443500995636
EPIC_212164077,0,0.24875441,0.22273020446300507
EPIC_212164083,0,0.2275624,0.1944359540939331
EPIC_212164105,0,0.23420279,0.21443717181682587
EPIC_212164136,0,0.23073278,0.17385222017765045
EPIC_212164163,0,0.24332118,0.14689315855503082
EPIC_212164165,0,0.27722323,0.22745776176452637
EPIC_212164176,0,0.2094128,0.1819256693124771
EPIC_212164186,0,0.24433549,0.20869672298431396
EPIC_212164198,1,0.26707634,0.2444790154695511
EPIC_212164230,0,0.23446,0.20705804228782654
EPIC_212164236,1,0.2063124,0.16837726533412933
EPIC_212164255,1,0.28107017,0.22109374403953552
EPIC_212164264,1,0.25247958,0.22565683722496033
EPIC_212164271,1,0.328467,0.23376551270484924
EPIC_212164275,1,0.2619231,0.22701406478881836
EPIC_212164298,0,0.26880324,0.21457962691783905
EPIC_212164337,0,0.23949261,0.22077135741710663
EPIC_212164340,0,0.24519141,0.21702715754508972
EPIC_212164356,0,0.23163767,0.205101877450943
EPIC_212164377,0,0.18359077,0.1731659471988678
EPIC_212164382,0,0.24804287,0.22055022418498993
EPIC_212164416,1,0.20367163,0.1862107813358307
EPIC_212164469,0,0.22804089,0.19093851745128632
EPIC_212164470,0,0.24999541,0.2011253386735916
EPIC_212164476,0,0.09026912,0.07783626019954681
EPIC_212164550,0,0.17865698,0.10311905294656754
EPIC_212164618,0,0.25886482,0.21712970733642578
EPIC_212164666,0,0.2414601,0.2034270316362381
EPIC_212164685,0,0.23143199,0.20460650324821472
EPIC_212164688,0,0.23626553,0.1997971087694168
EPIC_212164712,1,0.23429315,0.16842412948608398
EPIC_212164767,0,0.25315416,0.21493084728717804
EPIC_212164789,0,0.19604468,0.17125344276428223
EPIC_212164805,1,0.25458974,0.21111707389354706
EPIC_212164822,0,0.26132512,0.21319074928760529
EPIC_212164881,0,0.2139865,0.17455993592739105
EPIC_212164894,0,0.24947593,0.2140442579984665
EPIC_212164964,0,0.24578162,0.220977783203125
EPIC_212165050,0,0.20331016,0.17092880606651306
EPIC_212165121,0,0.21515682,0.19634638726711273
EPIC_212165135,0,0.25695142,0.23127368092536926
EPIC_212165190,0,0.23350315,0.21381238102912903
EPIC_212165192,0,0.19232067,0.149324432015419
EPIC_212165197,0,0.2806787,0.23416419327259064
EPIC_212165212,1,0.19370815,0.11271234601736069
EPIC_212165225,0,0.24253917,0.22338220477104187
EPIC_212165320,0,0.2054755,0.187574103474617
EPIC_212165416,0,0.23815581,0.2010454386472702
EPIC_212165426,0,0.24875899,0.21367964148521423
EPIC_212165446,0,0.23227182,0.19153431057929993
EPIC_212165502,0,0.24727836,0.22938625514507294
EPIC_212165584,0,0.26235557,0.22221998870372772
EPIC_212165600,0,0.1935226,0.16837678849697113
EPIC_212165666,0,0.25623086,0.22089412808418274
EPIC_212165693,0,0.22941725,0.2185407429933548
EPIC_212165702,0,0.25178596,0.21970400214195251
EPIC_212165745,0,0.21812601,0.19679918885231018
EPIC_212165805,0,0.17677961,0.1647123396396637
EPIC_212165841,0,0.21018647,0.1818471997976303
EPIC_212165907,0,0.2452091,0.22756390273571014
EPIC_212165910,0,0.2428527,0.2002788484096527
EPIC_212165920,0,0.23897469,0.1949658989906311
EPIC_212165934,1,0.23474143,0.21152237057685852
EPIC_212165964,0,0.23167154,0.16647955775260925
EPIC_212165981,0,0.23547058,0.1783280074596405
EPIC_212166007,0,0.25957194,0.25131815671920776
EPIC_212166089,0,0.24734233,0.23262712359428406
EPIC_212166091,0,0.24139306,0.20295727252960205
EPIC_212166101,0,0.2797634,0.25056344270706177
EPIC_212166249,0,0.23830813,0.2021302729845047
EPIC_212166256,0,0.25340548,0.22045981884002686
EPIC_212166257,0,0.2920646,0.25215619802474976
EPIC_212166332,0,0.14368542,0.1243443638086319
EPIC_212166341,1,0.264802,0.22570881247520447
EPIC_212166348,0,0.25791177,0.21567678451538086
EPIC_212166371,0,0.26716632,0.2193109691143036
EPIC_212166407,0,0.23600972,0.20803765952587128
EPIC_212166442,0,0.25647008,0.23019877076148987
EPIC_212166497,0,0.25735974,0.2026328593492508
EPIC_212166524,0,0.22266364,0.2000933140516281
EPIC_212166550,1,0.2455466,0.21360082924365997
EPIC_212166587,0,0.2504508,0.22308886051177979
EPIC_212166652,1,0.23346873,0.2002338171005249
EPIC_212166655,1,0.23038898,0.2019047737121582
EPIC_212166661,1,0.25193492,0.21821486949920654
EPIC_212166673,0,0.23714323,0.19377204775810242
EPIC_212166677,0,0.26644096,0.23109784722328186
EPIC_212166697,0,0.26023865,0.23032930493354797
EPIC_212166707,1,0.20065643,0.18362703919410706
EPIC_212166711,0,0.27213654,0.23531846702098846
EPIC_212166719,0,0.26289773,0.21040990948677063
EPIC_212166750,0,0.2567697,0.2384619265794754
EPIC_212166770,0,0.2866018,0.2481299191713333
EPIC_212166777,0,0.23786801,0.22192521393299103
EPIC_212166808,0,0.23300256,0.21141166985034943
EPIC_212166820,0,0.25294724,0.22238917648792267
EPIC_212166821,1,0.271697,0.2353684902191162
EPIC_212166895,0,0.23121895,0.20587217807769775
EPIC_212166935,0,0.20895022,0.19140954315662384
EPIC_212166951,0,0.26022372,0.22723548114299774
EPIC_212166963,0,0.24053197,0.2085380256175995
EPIC_212166987,0,0.21641883,0.19816550612449646
EPIC_212167026,0,0.25578278,0.23920246958732605
EPIC_212167040,0,0.24435836,0.22743093967437744
EPIC_212167065,0,0.24225305,0.21783137321472168
EPIC_212167070,0,0.24242972,0.22554007172584534
EPIC_212167102,0,0.2660356,0.22111043334007263
EPIC_212167144,0,0.23872173,0.2092421054840088
EPIC_212167180,0,0.23409879,0.21587955951690674
EPIC_212167201,0,0.25353932,0.22541455924510956
EPIC_212167210,0,0.1115951,0.08700454980134964
EPIC_212167245,0,0.27138993,0.22576287388801575
EPIC_212167269,0,0.25072742,0.2189772129058838
EPIC_212167366,0,0.21979569,0.1982726752758026
EPIC_212167396,0,0.220456,0.18870499730110168
EPIC_212167414,0,0.27672893,0.2395949810743332
EPIC_212167416,0,0.27862123,0.2237899750471115
EPIC_212167424,0,0.2680065,0.23488250374794006
EPIC_212167456,1,0.22162768,0.16830861568450928
EPIC_212167467,1,0.28480983,0.24397540092468262
EPIC_212167468,0,0.2518676,0.20956674218177795
EPIC_212167482,0,0.2684468,0.24535593390464783
EPIC_212167519,0,0.23104444,0.16775459051132202
EPIC_212167647,0,0.26243755,0.22284266352653503
EPIC_212167652,0,0.22927211,0.2091345340013504
EPIC_212167658,0,0.21221226,0.14675211906433105
EPIC_212167711,0,0.22141656,0.20419402420520782
EPIC_212167772,1,0.24753532,0.2229146957397461
EPIC_212167906,0,0.23118638,0.18337109684944153
EPIC_212167915,0,0.22006172,0.17509028315544128
EPIC_212167918,0,0.23671947,0.20938324928283691
EPIC_212167932,0,0.2670192,0.24313457310199738
EPIC_212167978,0,0.24350646,0.22189465165138245
EPIC_212167988,0,0.19821788,0.1737394630908966
EPIC_212168060,0,0.21737748,0.1775907278060913
EPIC_212168079,0,0.25281873,0.21018445491790771
EPIC_212168087,0,0.3182527,0.2595745027065277
EPIC_212168102,0,0.28412735,0.24131187796592712
EPIC_212168146,0,0.22210667,0.2019267976284027
EPIC_212168163,0,0.27746615,0.2471696138381958
EPIC_212168188,0,0.27463067,0.23946981132030487
EPIC_212168212,0,0.20100774,0.18112865090370178
EPIC_212168217,0,0.23573433,0.21624144911766052
EPIC_212168223,1,0.23708278,0.21430523693561554
EPIC_212168230,0,0.23564419,0.21607093513011932
EPIC_212168259,0,0.23106445,0.21317267417907715
EPIC_212168261,0,0.23325126,0.21368594467639923
EPIC_212168267,0,0.23145777,0.21291156113147736
EPIC_212168273,1,0.25137183,0.23094451427459717
EPIC_212168286,0,0.27050507,0.2508475184440613
EPIC_212168289,1,0.31083164,0.23701271414756775
EPIC_212168292,0,0.2767043,0.22238746285438538
EPIC_212168304,0,0.25363776,0.21785494685173035
EPIC_212168370,0,0.23745732,0.2159988135099411
EPIC_212168378,1,0.22449742,0.1954672932624817
EPIC_212168382,0,0.22842288,0.20649489760398865
EPIC_212168413,0,0.23867474,0.22440652549266815
EPIC_212168427,1,0.23635189,0.19948740303516388
EPIC_212168442,0,0.24487984,0.23207621276378632
EPIC_212168457,0,0.2654135,0.2367122620344162
EPIC_212168462,0,0.24618025,0.21559420228004456
EPIC_212168508,0,0.22562149,0.20085398852825165
EPIC_212168511,0,0.2423753,0.21073119342327118
EPIC_212168512,1,0.24398094,0.20765574276447296
EPIC_212168513,1,0.23279558,0.2100491225719452
EPIC_212168553,0,0.16566695,0.13217860460281372
EPIC_212168566,0,0.24627924,0.20749644935131073
EPIC_212168574,0,0.25905275,0.2156170904636383
EPIC_212168575,0,0.18426317,0.17302349209785461
EPIC_212168580,0,0.26566344,0.23465344309806824
EPIC_212168582,0,0.26356715,0.22570917010307312
EPIC_212168595,0,0.23609842,0.2181987464427948
EPIC_212168604,0,0.27295253,0.18946528434753418
EPIC_212168620,0,0.23223417,0.19428804516792297
EPIC_212168621,0,0.21625382,0.18779051303863525
EPIC_212168666,1,0.19553427,0.1811823546886444
EPIC_212168669,0,0.21185876,0.1932545006275177
EPIC_212168743,1,0.22411042,0.2175978720188141
EPIC_212168756,0,0.19913399,0.17879612743854523
EPIC_212168763,1,0.24438947,0.2185346633195877
EPIC_212168803,1,0.16075744,0.12011946737766266
EPIC_212168876,0,0.27109322,0.23333804309368134
EPIC_212168892,0,0.24524225,0.21476586163043976
EPIC_212168977,0,0.21383364,0.18944424390792847
EPIC_212169015,0,0.24126011,0.22004970908164978
EPIC_212169130,0,0.2732066,0.24350690841674805
EPIC_212169140,0,0.24522972,0.21575920283794403
EPIC_212169162,1,0.25365305,0.2257210910320282
EPIC_212169209,0,0.240065,0.22058172523975372
EPIC_212169226,0,0.28275743,0.24874970316886902
EPIC_212169256,0,0.19916536,0.1885579526424408
EPIC_212169297,1,0.23445484,0.19380980730056763
EPIC_212169334,0,0.25918725,0.22882969677448273
EPIC_212169346,0,0.23756005,0.19629885256290436
EPIC_212169354,0,0.23335992,0.2115267962217331
EPIC_212169393,0,0.3021913,0.2640760838985443
EPIC_212169402,0,0.25683317,0.20919260382652283
EPIC_212169406,0,0.24529608,0.21893489360809326
EPIC_212169421,1,0.24600232,0.2146245539188385
EPIC_212169435,0,0.2080636,0.18169312179088593
EPIC_212169467,0,0.2033893,0.1741577684879303
EPIC_212169504,0,0.23987879,0.21889789402484894
EPIC_212169531,0,0.23675984,0.2087421715259552
EPIC_212169533,0,0.23666207,0.18057286739349365
EPIC_212169652,0,0.26666436,0.23389077186584473
EPIC_212169660,0,0.2100574,0.1720888316631317
EPIC_212169737,0,0.2417364,0.2016657143831253
EPIC_212169741,1,0.22374372,0.21491014957427979
EPIC_212169790,0,0.24633513,0.22609320282936096
EPIC_212169825,0,0.21193714,0.19350093603134155
EPIC_212169829,0,0.24124576,0.21423597633838654
EPIC_212169942,1,0.21538208,0.19082088768482208
EPIC_212169952,0,0.26417407,0.21138839423656464
EPIC_212169957,1,0.23329529,0.20969870686531067
EPIC_212170071,0,0.24452937,0.17141030728816986
EPIC_212170075,0,0.21503007,0.17226643860340118
EPIC_212170132,0,0.23747282,0.19600018858909607
EPIC_212170146,1,0.23068129,0.20749464631080627
EPIC_212170203,0,0.2656137,0.21774491667747498
EPIC_212170207,0,0.20200217,0.18220175802707672
EPIC_212170249,0,0.23087095,0.20384721457958221
EPIC_212170256,0,0.2140166,0.19489644467830658
EPIC_212170313,0,0.23102134,0.21217377483844757
EPIC_212170436,1,0.26213682,0.2345048487186432
EPIC_212170528,0,0.24867646,0.22867417335510254
EPIC_212170583,0,0.21558906,0.18442723155021667
EPIC_212170645,1,0.22366455,0.19118183851242065
EPIC_212170651,1,0.19630449,0.13645265996456146
EPIC_212170731,1,0.24951765,0.21373412013053894
EPIC_212170751,1,0.2754362,0.2316487580537796
EPIC_212170832,0,0.20571381,0.19663064181804657
EPIC_212170836,0,0.24172324,0.2137281894683838
EPIC_212170844,0,0.22894068,0.19059409201145172
EPIC_212170855,1,0.23567255,0.20118026435375214
EPIC_212170859,0,0.24769695,0.21751710772514343
EPIC_212170895,0,0.28457528,0.25548064708709717
EPIC_212170917,1,0.24456272,0.20167092978954315
EPIC_212170935,0,0.23398773,0.19288884103298187
EPIC_212170953,1,0.0845724,0.06528697907924652
EPIC_212170973,0,0.2256368,0.21219587326049805
EPIC_212170988,1,0.21120709,0.1971924751996994
EPIC_212171009,0,0.258158,0.22158563137054443
EPIC_212171020,0,0.23210159,0.21743908524513245
EPIC_212171036,0,0.27332824,0.22766542434692383
EPIC_212171057,0,0.23660916,0.21480455994606018
EPIC_212171121,0,0.24610455,0.18015898764133453
EPIC_212171139,1,0.25088114,0.1963924914598465
EPIC_212171167,0,0.22418268,0.1922074258327484
EPIC_212171218,0,0.26586652,0.23485350608825684
EPIC_212171241,0,0.20178424,0.19122152030467987
EPIC_212171274,0,0.25202963,0.2251882553100586
EPIC_212171310,0,0.19722143,0.18304061889648438
EPIC_212171351,0,0.17755353,0.14181947708129883
EPIC_212171380,0,0.25629285,0.22688761353492737
EPIC_212171391,0,0.25044298,0.2351938933134079
EPIC_212171399,0,0.21584769,0.19385696947574615
EPIC_212171418,0,0.22665638,0.1723327934741974
EPIC_212171452,1,0.2516322,0.23660115897655487
EPIC_212171480,0,0.2572263,0.21624839305877686
EPIC_212171498,0,0.25901297,0.22820428013801575
EPIC_212171499,0,0.20017698,0.18063578009605408
EPIC_212171546,0,0.23631853,0.20644590258598328
EPIC_212171621,0,0.24995217,0.2174094021320343
EPIC_212171634,0,0.27503607,0.2307095229625702
EPIC_212171643,0,0.22818485,0.21577826142311096
EPIC_212171694,0,0.27235302,0.2372717410326004
EPIC_212171723,0,0.23475267,0.21221432089805603
EPIC_212171730,0,0.23965164,0.2058010846376419
EPIC_212171731,0,0.2562977,0.23824667930603027
EPIC_212171774,0,0.2318628,0.21497562527656555
EPIC_212171836,0,0.22707754,0.18659409880638123
EPIC_212171851,1,0.090813525,0.07503019273281097
EPIC_212171971,1,0.24008965,0.2205187827348709
EPIC_212171972,1,0.2247112,0.17014040052890778
EPIC_212172009,0,0.26482484,0.21371588110923767
EPIC_212172020,0,0.22679065,0.19385284185409546
EPIC_212172027,1,0.22817333,0.2080283910036087
EPIC_212172096,0,0.21374844,0.2027249038219452
EPIC_212172112,0,0.22174999,0.2010948359966278
EPIC_212172122,0,0.25686204,0.2082124650478363
EPIC_212172171,0,0.2693142,0.23901239037513733
