epic_id,cnn_model_path,cnn_score,cnn_score_name,cnn_role,morphology_positive,cnn_policy_version,autovet_batch,autovet_stage,autovet_label,autovet_reason,autovet_score,autovet_period_days,autovet_threshold,autovet_recommended_action,period_gate,odd_even_gate,secondary_eclipse_gate,oot_variability_gate,depth_consistency_gate,event_cluster_gate,alias_gate,thruster_cadence_gate,diagnostic_gate_summary,manual_label,manual_reason,manual_reviewer,manual_review_date,manual_next_action,manual_confidence,stage_f_label,stage_f_reason,stage_g_label,stage_g_reason,promotion_status,final_candidate_status,training_label,training_label_source,used_for_training,eligible_for_future_vetter_training,review_level,manual_vetted,diagnostic_vetted,autovet_only,master_label,master_reason,master_next_action,decision_authority,has_conflict,conflict_reason,source_files,last_updated,cnn_manual_conflict,cnn_manual_conflict_reason
EPIC_211975006,models/k2_nocrop_flux_seed46_split303.best.keras,0.7611322402954102,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7087647507700603,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,CNN score is morphology-only and should not override manual noise/artifact rejection.
EPIC_211977407,models/k2_nocrop_flux_seed46_split303.best.keras,0.6735972762107849,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6787384466737747,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review not convinced; noise-like despite some acceptable numbers. No secondary eclipse detected, but not enough to rescue it. Primary depth = 0.001346. SNR = 18.58. Odd/even imperfect: ratio = 0.828. OOT variability high: oot_variability_to_depth = 0.432. Long duration: 10.79 h at P = 4.62576 d. Period source = event_spacing_fallback. Candidate period count = 1574.",user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review not convinced; noise-like despite some acceptable numbers. No secondary eclipse detected, but not enough to rescue it. Primary depth = 0.001346. SNR = 18.58. Odd/even imperfect: ratio = 0.828. OOT variability high: oot_variability_to_depth = 0.432. Long duration: 10.79 h at P = 4.62576 d. Period source = event_spacing_fallback. Candidate period count = 1574.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,2026-05-28,none,CNN remains morphology-only and does not override manual noise/artifact rejection.
EPIC_211979334,models/k2_nocrop_flux_seed46_split303.best.keras,0.7664146423339844,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7087461914835611,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,2026-05-28,none,CNN remains morphology-only and does not override weak validation context or alias support.
EPIC_211980250,models/k2_nocrop_flux_seed46_split303.best.keras,0.7985085248947144,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6962967526388115,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,Manual review rejects despite strong-looking metrics. Primary depth = 0.014447. SNR = 306.85. Odd/even good: ratio = 0.928. OOT/depth low: 0.023. No secondary eclipse detected. But visual/manual confidence is not candidate-like. Long duration: 12.26 h at P = 2.97623 d. Large radius ratio estimate: 0.120. Period source = event_spacing_fallback. Candidate period count = 476.,user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,Manual review rejects despite strong-looking metrics. Primary depth = 0.014447. SNR = 306.85. Odd/even good: ratio = 0.928. OOT/depth low: 0.023. No secondary eclipse detected. But visual/manual confidence is not candidate-like. Long duration: 12.26 h at P = 2.97623 d. Large radius ratio estimate: 0.120. Period source = event_spacing_fallback. Candidate period count = 476.,reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,2026-05-28,none,CNN remains morphology-only and does not override manual judgement that the object is not candidate-like.
EPIC_211980366,models/k2_nocrop_flux_seed46_split303.best.keras,0.9329875111579896,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6801668731495174,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,variable_or_possible_eb,"Strong coherent signal, but morphology is not planet-like. Folded light curve shows broad sinusoidal / wave-like modulation. Transit-like depression is embedded in periodic variability. Raw and detrended curves show strong repetitive variability. Odd/even excellent: ratio = 0.988. Secondary is negative, not a clean positive EB secondary, but secondary region is structured. OOT variability high: oot_variability_to_depth = 0.468. Very short period: P = 0.86494 d. Event family count = 65. Candidate period count = 4537. Best interpretation: variable star / possible EB / contact-binary-like false positive.",user_provided_manual_review,2026-05-28,reject_as_planet_candidate,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,variable_or_possible_eb,"Strong coherent signal, but morphology is not planet-like. Folded light curve shows broad sinusoidal / wave-like modulation. Transit-like depression is embedded in periodic variability. Raw and detrended curves show strong repetitive variability. Odd/even excellent: ratio = 0.988. Secondary is negative, not a clean positive EB secondary, but secondary region is structured. OOT variability high: oot_variability_to_depth = 0.468. Very short period: P = 0.86494 d. Event family count = 65. Candidate period count = 4537. Best interpretation: variable star / possible EB / contact-binary-like false positive.",reject_as_planet_candidate,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,2026-05-28,none,CNN remains morphology-only; strong coherent morphology is not promotion authority for variable/possible-EB false positives.
EPIC_211980688,models/k2_nocrop_flux_seed46_split303.best.keras,0.8109222054481506,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6790101421582988,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold_positive,"Manual review mildly positive; possible transit-like signal exists. Depth is shallow but detectable: 0.000397. SNR weak: 5.63. Duration plausible: 1.96 h at P = 13.14578 d. CNN score = 0.811, morphology-only. Odd/even poor: ratio = 0.634. Possible phase-0.5 feature: secondary_to_primary_depth_ratio = 0.246. OOT variability high: oot_variability_to_depth = 0.472. Alias risk = moderate. Strong half-period support: support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count = 1119. Keep as positive hold, but do not promote yet.",user_provided_manual_review,2026-05-28,keep_hold,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold_positive,"Manual review mildly positive; possible transit-like signal exists. Depth is shallow but detectable: 0.000397. SNR weak: 5.63. Duration plausible: 1.96 h at P = 13.14578 d. CNN score = 0.811, morphology-only. Odd/even poor: ratio = 0.634. Possible phase-0.5 feature: secondary_to_primary_depth_ratio = 0.246. OOT variability high: oot_variability_to_depth = 0.472. Alias risk = moderate. Strong half-period support: support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count = 1119. Keep as positive hold, but do not promote yet.",keep_hold,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,2026-05-28,none,"CNN remains morphology-only and does not override hold status from weak SNR, odd/even mismatch, possible phase-0.5 feature, OOT variability, and alias support."
EPIC_211990908,models/k2_nocrop_flux_seed46_split303.best.keras,0.7553717494010925,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6805679310846209,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review rejects as unreliable / noise-like. Primary depth = 0.001270. SNR = 15.42. Odd/even poor: ratio = 0.673. OOT variability high: oot_variability_to_depth = 0.309. Long duration: 9.32 h at P = 2.6398 d. No secondary eclipse detected, but not enough to rescue. Period source = event_spacing_fallback. Candidate period count = 469.",user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review rejects as unreliable / noise-like. Primary depth = 0.001270. SNR = 15.42. Odd/even poor: ratio = 0.673. OOT variability high: oot_variability_to_depth = 0.309. Long duration: 9.32 h at P = 2.6398 d. No secondary eclipse detected, but not enough to rescue. Period source = event_spacing_fallback. Candidate period count = 469.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,2026-05-28,none,"CNN score is morphology-only and does not override fallback-period support, weak odd/even, high OOT variability, or manual noise/artifact rejection."
EPIC_211991001,models/k2_nocrop_flux_seed46_split303.best.keras,0.8409702777862549,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,original AutoVet evidence had missing/weak saved period support,0.722317404729958,0.52685,,run_period_search_before_label_update,fail,unknown,unknown,pass,unknown,pass,fail,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=fail; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",user_provided_manual_review,2026-06-01,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",reject,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,2026-06-01,none,CNN remains morphology-only and does not override manual visual review or ambiguous validation context.
EPIC_211995966,models/k2_nocrop_flux_seed46_split303.best.keras,0.8787158131599426,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,"Stage F reject in hold audit; route to reject audit before any label update; artifact/reject features: primary_snr=2.728, num_events=3",0.7746037582738443,1.144172771171725,,add_to_reject_audit_queue_before_training,pass,unknown,unknown,unknown,unknown,pass,fail,unknown,period_gate=pass; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=fail; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.",user_provided_manual_review,2026-06-01,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.",reject,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,2026-06-01,none,CNN remains morphology-only and does not override Stage F rejection or weak primary detection.
EPIC_212007527,models/k2_nocrop_flux_seed46_split303.best.keras,0.6702864170074463,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6773126459526061,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review says no; not convincing as candidate. Primary depth is very shallow: 0.000408. SNR is modest: 12.24. Period source = event_spacing_fallback. Candidate period count is enormous: 7655. Half-period and double-period support are both strong. OOT is not terrible, but period ambiguity is too severe.",user_provided_manual_review,2026-06-01,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review says no; not convincing as candidate. Primary depth is very shallow: 0.000408. SNR is modest: 12.24. Period source = event_spacing_fallback. Candidate period count is enormous: 7655. Half-period and double-period support are both strong. OOT is not terrible, but period ambiguity is too severe.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,2026-06-01,none,CNN remains morphology-only and does not override manual rejection or severe period ambiguity.
EPIC_212009427,models/k2_nocrop_flux_seed46_split303.best.keras,0.8540639877319336,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.68367002107757,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,variable_or_possible_eb,"Signal is real-looking, but morphology suggests EB / variable-star-like false positive. Folded light curve and transit zoom show a broad deep event embedded in variability. Raw and detrended curves show strong repetitive variability. Secondary check is structured rather than clean/flat. Secondary depth is negative, not a clean positive secondary, but still suspicious in context. Odd/even agreement is excellent: ratio = 0.975. OOT/depth is high: 0.505. Alias risk = moderate. Strong half-period support: support_ratio = 0.867. Candidate period count = 3383.",user_provided_manual_review,2026-06-01,reject_as_planet_candidate,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,variable_or_possible_eb,"Signal is real-looking, but morphology suggests EB / variable-star-like false positive. Folded light curve and transit zoom show a broad deep event embedded in variability. Raw and detrended curves show strong repetitive variability. Secondary check is structured rather than clean/flat. Secondary depth is negative, not a clean positive secondary, but still suspicious in context. Odd/even agreement is excellent: ratio = 0.975. OOT/depth is high: 0.505. Alias risk = moderate. Strong half-period support: support_ratio = 0.867. Candidate period count = 3383.",reject_as_planet_candidate,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,2026-06-01,none,CNN remains morphology-only; coherent morphology is not promotion authority for variable/possible-EB false positives.
EPIC_212020442,models/k2_nocrop_flux_seed46_split303.best.keras,0.8967928290367126,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,original AutoVet evidence had missing/weak saved period support,0.7428483087199219,7.84575,,run_period_search_before_label_update,fail,unknown,unknown,pass,unknown,pass,review,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=review; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.",user_provided_manual_review,2026-06-01,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.",reject,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,2026-06-01,none,CNN remains morphology-only and does not override manual rejection or period-failure context.
EPIC_212025784,models/k2_nocrop_flux_seed46_split303.best.keras,0.7077947854995728,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6899095082581838,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Perfect noise / artifact. Primary depth = 0.002349. SNR = 76.34, but not trusted due to noisy context. Odd/even fairly good: ratio = 0.913. OOT variability is very high: oot_variability_to_depth = 0.718. Long duration: 12.01 h at P = 3.74308 d. Period source = event_spacing_fallback. Candidate period count = 1301. Half-period and double-period support both high.",user_provided_manual_review,2026-06-01,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Perfect noise / artifact. Primary depth = 0.002349. SNR = 76.34, but not trusted due to noisy context. Odd/even fairly good: ratio = 0.913. OOT variability is very high: oot_variability_to_depth = 0.718. Long duration: 12.01 h at P = 3.74308 d. Period source = event_spacing_fallback. Candidate period count = 1301. Half-period and double-period support both high.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,2026-06-01,none,"CNN remains morphology-only and does not override noisy context, high OOT variability, or alias support."
