base_weight_set,penalty_weight_set,penalty_scale,threshold,predicted_positives,tp,fp,tn,fn,precision,recall,f1,top_5_tp,top_5_fp,top_5_precision,top_10_tp,top_10_fp,top_10_precision,meets_precision_target,meets_recall_floor,selection_bucket
2,2,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
2,3,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
3,2,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
3,3,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
4,0,0.7,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
4,1,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.625,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
0,0,0.55,0.6,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
0,0,0.7,0.6,6,2,4,27,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,3,0.4,2,8,0.2,False,True,2
